id,name,release_date,url,show_dates,album_image_url
0iw4ouqHYMpomTnRv9CVcN,A Horse with No Name: Best Folk Rock Ever,2018-08-31,https://open.spotify.com/album/0iw4ouqHYMpomTnRv9CVcN,[],https://i.scdn.co/image/ab67616d0000b27375be072d3c40ee1ec5b9b4c8
0OJifnGxaWF5J56hkEgtL2,Flower Power Hits,2017-08-10,https://open.spotify.com/album/0OJifnGxaWF5J56hkEgtL2,[],https://i.scdn.co/image/ab67616d0000b27317989ef0ff2c30bc379fd0ef
5WHwosaLhR8vDOBMWZFFcQ,Road Trip Blues Rock,2017-12-22,https://open.spotify.com/album/5WHwosaLhR8vDOBMWZFFcQ,[],https://i.scdn.co/image/ab67616d0000b2730f7947fd9f8d89d41c58aa01
1HXMFmCw2872UCMBGEcO9a,The 70s,2020-01-10,https://open.spotify.com/album/1HXMFmCw2872UCMBGEcO9a,[],https://i.scdn.co/image/ab67616d0000b2734511f78fd83b87a2e4e58e42
6qDnzWLS9iC4VMnw2bVYaa,100 Greatest Rock Songs,2024-10-01,https://open.spotify.com/album/6qDnzWLS9iC4VMnw2bVYaa,[],https://i.scdn.co/image/ab67616d0000b273539b1cca8ad75a9854aa8d53
32PbT1bPuw7MVG8ap6aDgD,Sixties,2024-01-09,https://open.spotify.com/album/32PbT1bPuw7MVG8ap6aDgD,[],https://i.scdn.co/image/ab67616d0000b2737555b985d9f42bf1cd432eda
5a7vIxjHCqpTvvJ1gRCGZg,Classic Psychedelic,2019-12-13,https://open.spotify.com/album/5a7vIxjHCqpTvvJ1gRCGZg,[],https://i.scdn.co/image/ab67616d0000b2730b0b9ab176aa525b0e71674d
6wdl1Mkvmflo2oxtnNg5ZI,1960s Throwback,2021-03-12,https://open.spotify.com/album/6wdl1Mkvmflo2oxtnNg5ZI,[],https://i.scdn.co/image/ab67616d0000b2732a05cb1667ffa0184ce976b9
7kjrszjLIChWmWalvGx8LW,Yacht Rock Soft Classics,2024-02-10,https://open.spotify.com/album/7kjrszjLIChWmWalvGx8LW,[],https://i.scdn.co/image/ab67616d0000b2739ceee042bde525574349063b
05U9sx1fjjqV0PQxAxZJtI,School's Out - 1972 Rock,2018-06-08,https://open.spotify.com/album/05U9sx1fjjqV0PQxAxZJtI,[],https://i.scdn.co/image/ab67616d0000b273e7b86dfd5b485d5ab8516c64
6Hrabdh6K2ySf5qlaXch7k,Yacht Rock,2023-06-23,https://open.spotify.com/album/6Hrabdh6K2ySf5qlaXch7k,[],https://i.scdn.co/image/ab67616d0000b273b9117a53350e2115e00ef769
0fX9rJDQ3lSVhfhj4FIMlA,The Cottage,2022-12-09,https://open.spotify.com/album/0fX9rJDQ3lSVhfhj4FIMlA,[],https://i.scdn.co/image/ab67616d0000b2737563b0f2a623f0a1a0f48f1d
1MapWPCpuFlq3PcBZqzrPR,60s Essential Hits,2024-06-28,https://open.spotify.com/album/1MapWPCpuFlq3PcBZqzrPR,[],https://i.scdn.co/image/ab67616d0000b27315ff270e9e197f4c6091239e
2B3FSPZtin6hBSTr4KB3gv,60 from the 60's,2019-06-07,https://open.spotify.com/album/2B3FSPZtin6hBSTr4KB3gv,[],https://i.scdn.co/image/ab67616d0000b273002d0f01dcb1b9170b8e7d6a
3n2qZaTjm7LmXIIFcooqUF,Musica per chillare,2023-10-28,https://open.spotify.com/album/3n2qZaTjm7LmXIIFcooqUF,[],https://i.scdn.co/image/ab67616d0000b2739b0d1418307d7cc94a97fd2a
0aWOtaB4bp9XMfpwz7nKRz,Cottage Vibes,2023-06-16,https://open.spotify.com/album/0aWOtaB4bp9XMfpwz7nKRz,[],https://i.scdn.co/image/ab67616d0000b273039712f539b4a923c7779418
7CiczX7E4LRP2hx3g6Drq7,Stay with Me: 1971 Rock,2018-06-08,https://open.spotify.com/album/7CiczX7E4LRP2hx3g6Drq7,[],https://i.scdn.co/image/ab67616d0000b2733e13a4ffedfb89c41a2857b7
3NqU4lbjvBGHzHSN5rkJyS,Folk Rock,2020-05-15,https://open.spotify.com/album/3NqU4lbjvBGHzHSN5rkJyS,[],https://i.scdn.co/image/ab67616d0000b273dfe82d08cbfb1b48a89ee4e5
0fuRNjr6ITyUflIdOPFO1j,Clásicos De Los 70,2017-08-16,https://open.spotify.com/album/0fuRNjr6ITyUflIdOPFO1j,[],https://i.scdn.co/image/ab67616d0000b27370f72edbe438531e940a41c9
6WRMMhBYGmExoXrqr9IPWX,Chill al Parco,2024-04-06,https://open.spotify.com/album/6WRMMhBYGmExoXrqr9IPWX,[],https://i.scdn.co/image/ab67616d0000b2732e5a76a4e290db773751d5b2
4Jai8Kr13Pmway0Du2zRoZ,Summer BBQ Classics,2023-07-14,https://open.spotify.com/album/4Jai8Kr13Pmway0Du2zRoZ,[],https://i.scdn.co/image/ab67616d0000b2735e88b73fccc3715342a72529
2dpirMVpZGMvdpZAfMUOAT,70's Rock Classics,2021-01-02,https://open.spotify.com/album/2dpirMVpZGMvdpZAfMUOAT,[],https://i.scdn.co/image/ab67616d0000b2737609439399a877ad4c0b73f2
6OikRhQaLEFXHsLgpbw2JP,70s Soft Rock 100 Classic Songs,2024-08-21,https://open.spotify.com/album/6OikRhQaLEFXHsLgpbw2JP,[],https://i.scdn.co/image/ab67616d0000b2731c892c76e5ae43a0068abe2e
0qLO4SCYALuGaA2OisKoqE,70s Hits - 100 Top Songs,2024-09-24,https://open.spotify.com/album/0qLO4SCYALuGaA2OisKoqE,[],https://i.scdn.co/image/ab67616d0000b273b28f729757062e10884e31d0
4O49m2KTtpax0V61lobJbu,"Heavy Psych, Prog, Fuzz & Blues 101",2018-06-15,https://open.spotify.com/album/4O49m2KTtpax0V61lobJbu,[],https://i.scdn.co/image/ab67616d0000b27303207cc5174e2fa71692f0b0
4EAI2WgVfL1PC1RaKlBwGx,1970s Music,2020-04-10,https://open.spotify.com/album/4EAI2WgVfL1PC1RaKlBwGx,[],https://i.scdn.co/image/ab67616d0000b273c1188faf4d157011bcce7974
7fIBgW3C91N92rnzwuw3ND,The 70's,2017-05-08,https://open.spotify.com/album/7fIBgW3C91N92rnzwuw3ND,[],https://i.scdn.co/image/ab67616d0000b2732e2937269a29267bd2448484
7e7BgPGCa3nlkQBkwNBTpH,60s Rock,2020-03-20,https://open.spotify.com/album/7e7BgPGCa3nlkQBkwNBTpH,[],https://i.scdn.co/image/ab67616d0000b27396134430d760f9400edf2cd4
5f34iYrVGnJpiPCW8EwGTG,Oldies But Goodies Acoustic,2021-02-19,https://open.spotify.com/album/5f34iYrVGnJpiPCW8EwGTG,[],https://i.scdn.co/image/ab67616d0000b2730e02e708c9c12807516c64fe
2XkWuZfBNSDiSiQVNfVJVf,All American Blues,2021-05-21,https://open.spotify.com/album/2XkWuZfBNSDiSiQVNfVJVf,[],https://i.scdn.co/image/ab67616d0000b273d451718efe225ea71d36ccae
2t1hU73lwshZVtHBgAzgwH,American Acoustic,2021-05-21,https://open.spotify.com/album/2t1hU73lwshZVtHBgAzgwH,[],https://i.scdn.co/image/ab67616d0000b2738effa24479f4b410bc4ad468
5fMCvvZp3DZbtqfDIVxE0B,60's Music,2024-04-18,https://open.spotify.com/album/5fMCvvZp3DZbtqfDIVxE0B,[],https://i.scdn.co/image/ab67616d0000b273c3d60a84b6d0536b378a7a0e
70Qrn9hkfD7mbP9zA03JvC,Road Trip,2021-06-04,https://open.spotify.com/album/70Qrn9hkfD7mbP9zA03JvC,[],https://i.scdn.co/image/ab67616d0000b273897bbd99e28b2876052f98ee
3uqoOjibsJdh0ZKMIkydux,Alternative 60s,2020-09-25,https://open.spotify.com/album/3uqoOjibsJdh0ZKMIkydux,[],https://i.scdn.co/image/ab67616d0000b273e2df56222144d9afd79b4722
70YKeopHMp9larjjZg3rHH,Yacht Rock 100,2023-12-07,https://open.spotify.com/album/70YKeopHMp9larjjZg3rHH,[],https://i.scdn.co/image/ab67616d0000b27300f2dc85c45dfc85a9721f91
73JmZUMVR4kwWEjRmNOtaV,Jam Bands,2020-08-21,https://open.spotify.com/album/73JmZUMVR4kwWEjRmNOtaV,[],https://i.scdn.co/image/ab67616d0000b273507cc0a835795c2afe7c4270
5ytCn7HLvhNzzoO4vZyy7i,Biker Rock,2021-02-19,https://open.spotify.com/album/5ytCn7HLvhNzzoO4vZyy7i,[],https://i.scdn.co/image/ab67616d0000b273760f8ff3ceca8912121ecb4e
273ufdEQe0i23INxSKw0po,Prime Country from the 80s & 90s,2022-03-11,https://open.spotify.com/album/273ufdEQe0i23INxSKw0po,[],https://i.scdn.co/image/ab67616d0000b27316d4f7b8e6357d9802395331
7BM9JcjqeqGDkiuVes78f5,Classic American Rock,2020-08-07,https://open.spotify.com/album/7BM9JcjqeqGDkiuVes78f5,[],https://i.scdn.co/image/ab67616d0000b2732b1311fa0df8259dbee3a0cb
1PxNzAfnZwKx1YbXIsdyL3,Seventies Soft Rock,2024-07-21,https://open.spotify.com/album/1PxNzAfnZwKx1YbXIsdyL3,[],https://i.scdn.co/image/ab67616d0000b273f54a4e974d675e6e0acb544f
5rOnbkFMtRw8mkZwqFLtU2,Autumn Folk,2020-11-06,https://open.spotify.com/album/5rOnbkFMtRw8mkZwqFLtU2,[],https://i.scdn.co/image/ab67616d0000b2735bdee7098fd84c5492c5472e
1FDywoudGcAG6NSxg7XbpF,Going South: Rock and Metal,2019-08-30,https://open.spotify.com/album/1FDywoudGcAG6NSxg7XbpF,[],https://i.scdn.co/image/ab67616d0000b273c99ebd497cd63e7ffbcf9986
2e7aKkuPonI8INVx1kR16U,Easy Riders: Rock,2019-08-16,https://open.spotify.com/album/2e7aKkuPonI8INVx1kR16U,[],https://i.scdn.co/image/ab67616d0000b27320113c7e538f8743b5d3aaf5
56MIWUuhSXnlys5rZywiqn,Rock Heroes,2020-03-13,https://open.spotify.com/album/56MIWUuhSXnlys5rZywiqn,[],https://i.scdn.co/image/ab67616d0000b273f1e2093f613e768b35369364
2Js905gfR2xGDqyQhARYKr,Farm Lake Fishing Songs,2023-09-08,https://open.spotify.com/album/2Js905gfR2xGDqyQhARYKr,[],https://i.scdn.co/image/ab67616d0000b273e181dc5953faccd4a17fe2f3
45vEfG6IwbZJfcbcwi3Rad,THIS Is the 70's,2021-06-04,https://open.spotify.com/album/45vEfG6IwbZJfcbcwi3Rad,[],https://i.scdn.co/image/ab67616d0000b2735059752ec8832ba1ef891013
5tguDxVkLTxcV5s5zTZPZ2,30 Great Rock Songs,2018-02-07,https://open.spotify.com/album/5tguDxVkLTxcV5s5zTZPZ2,[],https://i.scdn.co/image/ab67616d0000b2732f1557a0d253f6f6d849b0e9
6boyR0jnA8u59Uqy0POFdu,Blues Classics,2021-05-21,https://open.spotify.com/album/6boyR0jnA8u59Uqy0POFdu,[],https://i.scdn.co/image/ab67616d0000b273b4f444c8bd2a904064043234
1dmUuvZpyP7192n2QduYPK,Classic Rock,2022-02-11,https://open.spotify.com/album/1dmUuvZpyP7192n2QduYPK,[],https://i.scdn.co/image/ab67616d0000b27323e1e6a0e3c29b13d6026714
7FFjPHfwqkSpYrMNb5iEPE,West Coast Folk,2022-01-21,https://open.spotify.com/album/7FFjPHfwqkSpYrMNb5iEPE,[],https://i.scdn.co/image/ab67616d0000b273f13af4d1054eb85ae0b60e39
07PUxcThXOiy1OUbJoZY0u,Mellow Acoustic,2022-03-04,https://open.spotify.com/album/07PUxcThXOiy1OUbJoZY0u,[],https://i.scdn.co/image/ab67616d0000b273256ae2382f4c406faadbcf39
5rqI48UAt7hOd6KfHTsdqW,Sixties Hits,2023-09-30,https://open.spotify.com/album/5rqI48UAt7hOd6KfHTsdqW,[],https://i.scdn.co/image/ab67616d0000b273a910ce61b238f50c1173f7ec
0bkmwScLOGKuowZlCxEZGN,fall favorites,2024-10-03,https://open.spotify.com/album/0bkmwScLOGKuowZlCxEZGN,[],https://i.scdn.co/image/ab67616d0000b2739c35e59005d80a3ad8aa8fc7
6v6AmImYGalNlk0lqzhpkw,80's Rock Beyond the Hits,2018-06-29,https://open.spotify.com/album/6v6AmImYGalNlk0lqzhpkw,[],https://i.scdn.co/image/ab67616d0000b27351be1269fe074b6fa2de0f56
1VG8SUqPakxukT2Y5pedOz,Classic Rock 70's,2020-03-13,https://open.spotify.com/album/1VG8SUqPakxukT2Y5pedOz,[],https://i.scdn.co/image/ab67616d0000b273584811eb5b4ea74741fb4907
43hW7xjdyFdXbVFJOCRE8v,Only In California: West Coast Psych and Rock,2018-09-07,https://open.spotify.com/album/43hW7xjdyFdXbVFJOCRE8v,[],https://i.scdn.co/image/ab67616d0000b2738371d437cf9eabd9c9ac1d8a
2xolpIjM01HAQfgObLOE4X,Gift Wrapped 3 - A Holiday Smörgåsbord,2015-11-13,https://open.spotify.com/album/2xolpIjM01HAQfgObLOE4X,[],https://i.scdn.co/image/ab67616d0000b273df79499dab6ce346e5dd5df9
34X1TRwNArXBWjWYnIydbw,80's Easy Rock,2024-02-21,https://open.spotify.com/album/34X1TRwNArXBWjWYnIydbw,[],https://i.scdn.co/image/ab67616d0000b273057c7c33c9b86cd6647740f4
7ml0m9gKbP7dos4HVI41mJ,Singer/Songwriter Folk,2018-10-12,https://open.spotify.com/album/7ml0m9gKbP7dos4HVI41mJ,[],https://i.scdn.co/image/ab67616d0000b2739f2882fd6c6a39ba0cd62b1b
2JFvh6sFGY6jzaOaqsF45r,Moon Landing 50,2020-05-08,https://open.spotify.com/album/2JFvh6sFGY6jzaOaqsF45r,[],https://i.scdn.co/image/ab67616d0000b2735f8f4cab35b637497af89576
1B0tjeSxWIv4XA78JFUG1x,1960s Rock,2020-03-13,https://open.spotify.com/album/1B0tjeSxWIv4XA78JFUG1x,[],https://i.scdn.co/image/ab67616d0000b2733a690f85fb35a3f345cf189e
2WS9lFYTRSNZB5JsN6WWAp,Hippie Flower Power,2019-11-22,https://open.spotify.com/album/2WS9lFYTRSNZB5JsN6WWAp,[],https://i.scdn.co/image/ab67616d0000b2737d252333c527bdf0dc054742
6zTddMDS6O5w8cC4XlyRXS,70's Rock Essentials,2017-12-13,https://open.spotify.com/album/6zTddMDS6O5w8cC4XlyRXS,[],https://i.scdn.co/image/ab67616d0000b2735579e86ded8c6c41bd85aeb9
1PBZnhtPGskdXGRKscsqHu,Viaje en carretera,2019-11-22,https://open.spotify.com/album/1PBZnhtPGskdXGRKscsqHu,[],https://i.scdn.co/image/ab67616d0000b273ab97a4c50ce7cdc04a04fe16
0uyKCZJX9hj4i7DblFTmbE,Peace Love and Understanding: 1974 Rock,2018-04-03,https://open.spotify.com/album/0uyKCZJX9hj4i7DblFTmbE,[],https://i.scdn.co/image/ab67616d0000b273bb070ba4a5836887919f4d15
5HBzhqlOVfKUGpVspezy8O,Alternative Blues,2021-05-14,https://open.spotify.com/album/5HBzhqlOVfKUGpVspezy8O,[],https://i.scdn.co/image/ab67616d0000b27357e5f935d533c99a2b0ae9cc
4s1fciusYXkpTpL2e3kT5t,70s songs,2024-07-27,https://open.spotify.com/album/4s1fciusYXkpTpL2e3kT5t,[],https://i.scdn.co/image/ab67616d0000b273351a34ae6e96386978ff9208
0vpEgXA3JLW5hlNLm6yiXb,Cottage Days,2023-06-16,https://open.spotify.com/album/0vpEgXA3JLW5hlNLm6yiXb,[],https://i.scdn.co/image/ab67616d0000b2733e77648afcadb353435fe446
43WlHqI0v92PXBSD41Bcf0,Psychedelic Sixties,2018-04-03,https://open.spotify.com/album/43WlHqI0v92PXBSD41Bcf0,[],https://i.scdn.co/image/ab67616d0000b27336575850d53a3a870cb718bb
3eJAeSBrczopVfBcb9IFiB,Woodstock Rock,2021-09-03,https://open.spotify.com/album/3eJAeSBrczopVfBcb9IFiB,[],https://i.scdn.co/image/ab67616d0000b2737b0cad00a0c2ec98853b3db6
0Xhcqy25TJ3XwTEiqrX0jF,musica de los 60,2024-05-25,https://open.spotify.com/album/0Xhcqy25TJ3XwTEiqrX0jF,[],https://i.scdn.co/image/ab67616d0000b273d0fc9ae6d542c5fba1b55b4c
5q0UHMXIFdt4LRvNi2Uazu,We Love the 70's,2019-11-22,https://open.spotify.com/album/5q0UHMXIFdt4LRvNi2Uazu,[],https://i.scdn.co/image/ab67616d0000b273971a2d120fa3dceac688cdba
0pRQFltFosRNgBgdMt5zUP,70's Rock Anthems,2020-03-13,https://open.spotify.com/album/0pRQFltFosRNgBgdMt5zUP,[],https://i.scdn.co/image/ab67616d0000b27337ef821c05771f44e6bb9e36
3eQuBbjbFzFvw9m9HqV0Nr,Trad Folk and Blues: A Modern Take,2020-08-21,https://open.spotify.com/album/3eQuBbjbFzFvw9m9HqV0Nr,[],https://i.scdn.co/image/ab67616d0000b273fcc4654bad94144adc1bddea
2fJBf1e2YpCpsesqKPQNiw,Stadium Rock,2020-07-31,https://open.spotify.com/album/2fJBf1e2YpCpsesqKPQNiw,[],https://i.scdn.co/image/ab67616d0000b273284b77fde5b81a018793a2f1
4TteHHvUqAiKSeTdiK8l3X,Chill Covers,2023-07-28,https://open.spotify.com/album/4TteHHvUqAiKSeTdiK8l3X,[],https://i.scdn.co/image/ab67616d0000b273015ae77540b72463e6dad4fc
2PxQ7unYWvGeKmG4fMSrsw,Cottage Rules Relax,2023-09-14,https://open.spotify.com/album/2PxQ7unYWvGeKmG4fMSrsw,[],https://i.scdn.co/image/ab67616d0000b273603361c9fc860a33333d5cc8
6grW1ucmH9Gd6ld47AagEh,Early 70s,2020-04-24,https://open.spotify.com/album/6grW1ucmH9Gd6ld47AagEh,[],https://i.scdn.co/image/ab67616d0000b273c734e19c26f5e14c4440b634
1bQymA1vPazKL460fbClba,Classic Rock 100 Epic Songs,2024-07-19,https://open.spotify.com/album/1bQymA1vPazKL460fbClba,[],https://i.scdn.co/image/ab67616d0000b2734afbf8212ec943855d0e8a55
1IY4SIRuRMePnHQNiPxF0B,Juke Box Hero: Rock,2020-04-24,https://open.spotify.com/album/1IY4SIRuRMePnHQNiPxF0B,[],https://i.scdn.co/image/ab67616d0000b27375309faa8b08bd3c726ad1c2
4gkN5UNuEIZdxrwGg2vTE2,RV Relaxation,2023-07-21,https://open.spotify.com/album/4gkN5UNuEIZdxrwGg2vTE2,[],https://i.scdn.co/image/ab67616d0000b273c7029e847e71146328577735
1I239tj2LP4iZP2gqxhhYy,Dig! Rock Classics,2021-03-12,https://open.spotify.com/album/1I239tj2LP4iZP2gqxhhYy,[],https://i.scdn.co/image/ab67616d0000b273c0fa2259a6e1bfe435387fcf
6qb548dcv8u8Puie3dTYbi,The Classics: Rock 'n' Roll Blues,2021-03-19,https://open.spotify.com/album/6qb548dcv8u8Puie3dTYbi,[],https://i.scdn.co/image/ab67616d0000b273c6d0ebdf1ab4687343be2837
2LPjgKCfU5FJde2XCe3Tbe,1970,2017-04-05,https://open.spotify.com/album/2LPjgKCfU5FJde2XCe3Tbe,[],https://i.scdn.co/image/ab67616d0000b273073fa9bebb3888928c5c2425
6eNdeIyWhm6ZzV5jqAmvQZ,Summer Garden Mix 2023,2023-08-04,https://open.spotify.com/album/6eNdeIyWhm6ZzV5jqAmvQZ,[],https://i.scdn.co/image/ab67616d0000b273959aecb7248359c819b36a9a
77EI37JvbcUPGcRsGhcw4w,Rock Mixtape,2018-09-28,https://open.spotify.com/album/77EI37JvbcUPGcRsGhcw4w,[],https://i.scdn.co/image/ab67616d0000b2737dabff00712384f02f2b0b4b
6dccwrZ4Xn2OOzuEWAembN,For What It's Worth: 1967 Rock,2018-03-02,https://open.spotify.com/album/6dccwrZ4Xn2OOzuEWAembN,[],https://i.scdn.co/image/ab67616d0000b273fdcafb618a39b97f9c044c64
6G7re7rLQLXmyoQdkaTm2B,70's Rock Gems,2019-02-15,https://open.spotify.com/album/6G7re7rLQLXmyoQdkaTm2B,[],https://i.scdn.co/image/ab67616d0000b273fae49f020ba1b903645a99dc
1vtV6xje2hB8MpkvxIHzPh,Class of 1975,2020-06-19,https://open.spotify.com/album/1vtV6xje2hB8MpkvxIHzPh,[],https://i.scdn.co/image/ab67616d0000b2735adb70086b69888a4bb13cb7
6BIQfVW9YnRncBllkmh0Mf,Destination Songs,2017-08-25,https://open.spotify.com/album/6BIQfVW9YnRncBllkmh0Mf,[],https://i.scdn.co/image/ab67616d0000b273d880e8e058b88cba9be903b4
7ALssuTYJbrcB6eNJxCuKC,Deep Psych Mindbenders,2018-12-07,https://open.spotify.com/album/7ALssuTYJbrcB6eNJxCuKC,[],https://i.scdn.co/image/ab67616d0000b273408407256cd3f2e512e1358f
6tTR2nruiGn3pSF4pLQj0y,Ain't Nothing but the Blues,2020-04-17,https://open.spotify.com/album/6tTR2nruiGn3pSF4pLQj0y,[],https://i.scdn.co/image/ab67616d0000b273027269614e21ebc7dc6d4e40
03qpmRV5TjngQA2M0IbK8r,Elephant Lake Cottage Songs,2023-09-09,https://open.spotify.com/album/03qpmRV5TjngQA2M0IbK8r,[],https://i.scdn.co/image/ab67616d0000b273a8bdd52286cb90a0ea7bc863
0PACW5Z2Tm4hVVPmf2lOws,60s Hits - 100 Top Songs,2024-07-21,https://open.spotify.com/album/0PACW5Z2Tm4hVVPmf2lOws,[],https://i.scdn.co/image/ab67616d0000b273ff6eb21165ac499b726cb2d1
58DE8ASDij2r61V2NyQcMS,1967,2017-05-23,https://open.spotify.com/album/58DE8ASDij2r61V2NyQcMS,[],https://i.scdn.co/image/ab67616d0000b27385b390ddc48238cd7c0446fc
4jBVoMKFZDzfWq2gkOBdaz,Light My Fire - 60s Rock,2019-06-21,https://open.spotify.com/album/4jBVoMKFZDzfWq2gkOBdaz,[],https://i.scdn.co/image/ab67616d0000b27361ef34883d314b35995ba405
5ttNWyEDb8zLWLwavB9NVH,Monsters of Classic Rock,2018-08-24,https://open.spotify.com/album/5ttNWyEDb8zLWLwavB9NVH,[],https://i.scdn.co/image/ab67616d0000b2733c6a8bc669052cecf6455f77
3Hksp1ncsgpDP6Kn7Ak1G5,THIS Is the 80s,2023-06-04,https://open.spotify.com/album/3Hksp1ncsgpDP6Kn7Ak1G5,[],https://i.scdn.co/image/ab67616d0000b27392446bcb47eb3b8014e54e17
2u3JWWSHJiQ2DzRvHQMSuV,Baptiste Lake Cottage Songs,2023-09-09,https://open.spotify.com/album/2u3JWWSHJiQ2DzRvHQMSuV,[],https://i.scdn.co/image/ab67616d0000b27347b970237d6b6e6446e845a5
4NwWZnJCbCYHk8ZzRs5xjw,Rock Legends,2020-03-13,https://open.spotify.com/album/4NwWZnJCbCYHk8ZzRs5xjw,[],https://i.scdn.co/image/ab67616d0000b273d060b7e6f37bc8d68875b33b
4jRAcXdbzrz4FBFwOCFoDF,Folk & Country,2023-06-26,https://open.spotify.com/album/4jRAcXdbzrz4FBFwOCFoDF,[],https://i.scdn.co/image/ab67616d0000b273eede01c201d87d26c44bdfad
2GLJ1sExViTPaaX33t4Uer,Country Car Songs,2022-03-18,https://open.spotify.com/album/2GLJ1sExViTPaaX33t4Uer,[],https://i.scdn.co/image/ab67616d0000b273deb7af24afbcd1179a31738c
5nIJUq25fw7QPoPif67WV9,The Beat Goes On: 1968 Rock,2018-04-03,https://open.spotify.com/album/5nIJUq25fw7QPoPif67WV9,[],https://i.scdn.co/image/ab67616d0000b273983f971e549fe2afa80bb768
0QrGfwB5pCF3fzSrhHoDVB,60s Blues,2021-05-14,https://open.spotify.com/album/0QrGfwB5pCF3fzSrhHoDVB,[],https://i.scdn.co/image/ab67616d0000b2735052382e2ec3fd4b26fdb459
1esFmFiqKjdxuhC2liVuwB,RV Life,2023-07-21,https://open.spotify.com/album/1esFmFiqKjdxuhC2liVuwB,[],https://i.scdn.co/image/ab67616d0000b2734ac9b743311d9bd52e897705
3QwQJsfbnfoUPat9HrPITJ,People Are Strange - Psychedelic Rock,2022-02-18,https://open.spotify.com/album/3QwQJsfbnfoUPat9HrPITJ,[],https://i.scdn.co/image/ab67616d0000b2733c68a1242bae59bf0ca05bbb
1oI0cnQYik3jItDZg1keNK,Rock Throwback,2022-02-11,https://open.spotify.com/album/1oI0cnQYik3jItDZg1keNK,[],https://i.scdn.co/image/ab67616d0000b273743b83e8b7b7564ec49387f8
6MnpdaFJufAUYCcCIaYMWZ,Rock Legends,2019-01-18,https://open.spotify.com/album/6MnpdaFJufAUYCcCIaYMWZ,[],https://i.scdn.co/image/ab67616d0000b2732473d0046796fc755039f528
5Qacq2HtjmsSQN714eVgLG,1973,2017-04-22,https://open.spotify.com/album/5Qacq2HtjmsSQN714eVgLG,[],https://i.scdn.co/image/ab67616d0000b27359a3f2711b8e23d0e6d25794
6m68bBIcTW5KGs8eIbfukP,Blues Rock and Roll,2021-03-19,https://open.spotify.com/album/6m68bBIcTW5KGs8eIbfukP,[],https://i.scdn.co/image/ab67616d0000b273672d52aa2957a0dd8bc2e726
1v2yON2hRHnaUL9UTglkyf,70's Rock Bands,2022-08-19,https://open.spotify.com/album/1v2yON2hRHnaUL9UTglkyf,[],https://i.scdn.co/image/ab67616d0000b27332a9e01722d48e51398f6f07
05vJqtdl05kcjFjmKRDCFQ,The 70s Album,2020-02-14,https://open.spotify.com/album/05vJqtdl05kcjFjmKRDCFQ,[],https://i.scdn.co/image/ab67616d0000b273291618b24b338d2f5501fb3b
0n7x7XvNUiFCbgEl23Vr7g,1974,2017-04-05,https://open.spotify.com/album/0n7x7XvNUiFCbgEl23Vr7g,[],https://i.scdn.co/image/ab67616d0000b273e0a60240cbea29594a4801f0
2VbZLZPKLcrPNeTfPOJMZm,Down and Dirty Blues,2020-05-01,https://open.spotify.com/album/2VbZLZPKLcrPNeTfPOJMZm,[],https://i.scdn.co/image/ab67616d0000b2732129beeccf2e0d206d4e5559
2jZxErsGR5l8Sy0Cu3wYJ7,Blues Standards,2020-03-13,https://open.spotify.com/album/2jZxErsGR5l8Sy0Cu3wYJ7,[],https://i.scdn.co/image/ab67616d0000b273afcc4d82337a75b31c8b930b
